year;country;geo;category_key;category_label;product;prod_code;price_eur_tonne;avg_temp_c
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;520,5;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;749,5999999999999;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans: all qualities - prices per 100 kg;4198100;1490,0;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;1284,7;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;478,1;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;919,5;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;104,1;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;150,9;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;228,3;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;792,5;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1002,2;10,020416666666666
2000;Germany;DE;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;124,7;10,020416666666666
2000;Greece;EL;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;137,6;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;520,1;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;131,2;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;136,8;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;275,3;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;137,4;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;145,1;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;174,0;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;137,20000000000002;15,673333333333334
2000;Greece;EL;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;178,29999999999998;15,673333333333334
2000;Greece;EL;industrial;Specialty industrial crops;Cotton (including seed) - prices per 100 kg;2911000;853,1;15,673333333333334
2000;Greece;EL;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;1201,3;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;357,40000000000003;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;362,9;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;658,5;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;211,3;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;125,1;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;235,1;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;1347,0;15,673333333333334
2000;Greece;EL;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;1347,0;15,673333333333334
2000;Greece;EL;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;455,5;15,673333333333334
2000;Greece;EL;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;301,8;15,673333333333334
2000;Greece;EL;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;312,1;15,673333333333334
2000;Greece;EL;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;46,12;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;1720,6;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;407,9;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;601,3000000000001;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;617,7;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;472,5;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;1243,1;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1015,2;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;658,3;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;485,9;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;883,6;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;260,9;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;326,5;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;537,0;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;441,0;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;123,8;15,673333333333334
2000;Greece;EL;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;294,6;15,673333333333334
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;111,3;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;173,79999999999998;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;107,6;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;95,8;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;120,0;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;115,4;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;163,4;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;100,1;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;107,3;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Soya - prices per 100 kg;2130000;190,8;11,700333333333331
2000;Hungary;HU;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;183,2;11,700333333333331
2000;Hungary;HU;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;1096,2;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;418,8;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;1118,3;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;70,8;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;181,1;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;167,7;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;121,5;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;1027,1;11,700333333333331
2000;Hungary;HU;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;584,9;11,700333333333331
2000;Hungary;HU;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;130,6;11,700333333333331
2000;Hungary;HU;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;26,45;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;876,8000000000001;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;338,40000000000003;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;96,5;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;226,5;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;311,90000000000003;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;878,7;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;529,0999999999999;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;163,79999999999998;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;171,1;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;148,8;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;599,9;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;291,90000000000003;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;139,2;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;225,3;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;268,0;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;70,0;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;69,2;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;63,8;11,700333333333331
2000;Hungary;HU;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;132,7;11,700333333333331
2000;Ireland;IE;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;101,9;10,13075
2000;Ireland;IE;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;114,4;10,13075
2000;Ireland;IE;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;96,3;10,13075
2000;Ireland;IE;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;103,5;10,13075
2000;Ireland;IE;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;52,82;10,13075
2000;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;289,5;10,13075
2000;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;490,8;10,13075
2000;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;2252,0;10,13075
2000;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;1305,2;10,13075
2000;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1023,0;10,13075
2000;Italy;IT;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;149,5;14,1255
2000;Italy;IT;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;134,4;14,1255
2000;Italy;IT;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;188,7;14,1255
2000;Italy;IT;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;152,4;14,1255
2000;Italy;IT;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;255,5;14,1255
2000;Italy;IT;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;289,20000000000005;14,1255
2000;Italy;IT;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;219,9;14,1255
2000;Italy;IT;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;226,4;14,1255
2000;Italy;IT;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;502,6;14,1255
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;101,6;7,497083333333333
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;92,8;7,497083333333333
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;92,6;7,497083333333333
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;185,3;7,497083333333333
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;102,3;7,497083333333333
2000;Latvia;LV;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;109,4;7,497083333333333
2000;Latvia;LV;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;76,39999999999999;7,497083333333333
2000;Latvia;LV;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;282,7;7,497083333333333
2000;Latvia;LV;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;263,2;7,497083333333333
2000;Latvia;LV;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;1200,5;7,497083333333333
2000;Latvia;LV;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;956,2;7,497083333333333
2000;Latvia;LV;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;118,2;7,497083333333333
2000;Latvia;LV;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;56,900000000000006;7,497083333333333
2000;Latvia;LV;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;37,3;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;130,39999999999998;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;574,7;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;681,7;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;2329,8;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;2324,7;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;687,8;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;1211,2;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;226,4;7,497083333333333
2000;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;772,0;7,497083333333333
2000;Lithuania;LT;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;102,8;8,107666666666665
