year,country,geo,category_key,category_label,product,prod_code,price_eur_tonne,Humidity(%),Moisture(%),Soil Type,Nitrogen(mg/Kg),Potassium(mg/Kg),Phosphorous(mg/Kg),cost_eur_tonne
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1253.1,60,42,Clay Loam,30,120,45,823.44
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,1248,60,42,Clay Loam,30,120,45,820.09
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,4199904,1243.4,60,42,Clay Loam,30,120,45,817.06
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,1164.3,60,42,Clay Loam,30,120,45,765.08
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,1124.7,60,42,Clay Loam,30,120,45,739.06
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,1050.9,60,42,Clay Loam,30,120,45,690.57
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,926.2,60,42,Clay Loam,30,120,45,608.62
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,827.2,60,42,Clay Loam,30,120,45,543.57
2024,Hungary,HU,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,748.1,60,42,Clay Loam,30,120,45,498.52
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,735.7,60,42,Clay Loam,30,120,45,483.44
2024,Hungary,HU,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,688.4,60,42,Clay Loam,30,120,45,458.74
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Melons - prices per 100 kg,4199913,686,60,42,Clay Loam,30,120,45,450.78
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,571.3,60,42,Clay Loam,30,120,45,375.41
2024,Hungary,HU,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,553.6,60,42,Clay Loam,30,120,45,384.32
2024,Hungary,HU,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,534.2,60,42,Clay Loam,30,120,45,355.98
2024,Hungary,HU,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,460.5,60,42,Clay Loam,30,120,45,306.87
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,441.1,60,42,Clay Loam,30,120,45,308.97
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Soya - prices per 100 kg,2130000,439.7,60,42,Clay Loam,30,120,45,307.99
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,436.6,60,42,Clay Loam,30,120,45,286.9
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,415.8,60,42,Clay Loam,30,120,45,291.24
2024,Hungary,HU,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,366.8,60,42,Clay Loam,30,120,45,254.64
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,360,60,42,Clay Loam,30,120,45,236.56
2024,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,350.1,60,42,Clay Loam,30,120,45,230.06
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,338.2,60,42,Clay Loam,30,120,45,236.89
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,322.4,60,42,Clay Loam,30,120,45,225.82
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,261.5,60,42,Clay Loam,30,120,45,183.17
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,178.3,60,42,Clay Loam,30,120,45,124.89
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,175.5,60,42,Clay Loam,30,120,45,122.93
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,175.2,60,42,Clay Loam,30,120,45,122.72
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,168.1,60,42,Clay Loam,30,120,45,117.74
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,144.8,60,42,Clay Loam,30,120,45,101.42
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,142.6,60,42,Clay Loam,30,120,45,99.88
2024,Hungary,HU,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,142,60,42,Clay Loam,30,120,45,99.46
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,2251,50,35,Loamy Sand,30,120,45,1479.18
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1659.5,50,35,Loamy Sand,30,120,45,1090.49
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,1491.1,50,35,Loamy Sand,30,120,45,979.83
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,1054.9,50,35,Loamy Sand,30,120,45,693.2
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,900.1,50,35,Loamy Sand,30,120,45,591.47
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,872.8,50,35,Loamy Sand,30,120,45,573.53
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,632.3,50,35,Loamy Sand,30,120,45,415.5
2024,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,500,50,35,Loamy Sand,30,120,45,328.56
2024,Ireland,IE,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,245.3,50,35,Loamy Sand,30,120,45,171.82
2024,Ireland,IE,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,215.5,50,35,Loamy Sand,30,120,45,150.95
2024,Ireland,IE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,215.5,50,35,Loamy Sand,30,120,45,150.95
2024,Ireland,IE,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,203.7,50,35,Loamy Sand,30,120,45,142.68
2024,Ireland,IE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,200,50,35,Loamy Sand,30,120,45,140.09
2024,Italy,IT,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,6230000,944,45,30,Sandy Loam,40,150,60,629.06
2024,Italy,IT,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,872.6,45,30,Sandy Loam,40,150,60,573.4
2024,Italy,IT,orchards,Orchards/Vineyards (perennial),Oranges: all varieties - prices per 100 kg,6210000,768.3,45,30,Sandy Loam,40,150,60,511.98
2024,Italy,IT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,723.3,45,30,Sandy Loam,40,150,60,502.13
2024,Italy,IT,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,606.4,45,30,Sandy Loam,40,150,60,404.09
2024,Italy,IT,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,335.9,45,30,Sandy Loam,40,150,60,235.28
2024,Italy,IT,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,329.7,45,30,Sandy Loam,40,150,60,230.94
2024,Italy,IT,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,239.3,45,30,Sandy Loam,40,150,60,167.62
2024,Italy,IT,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,229.8,45,30,Sandy Loam,40,150,60,160.96
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,5402.4,50,35,Loamy Sand,30,120,45,3600.05
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,5248.1,50,35,Loamy Sand,30,120,45,3497.23
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,4443.1,50,35,Loamy Sand,30,120,45,2919.65
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,3749.2,50,35,Loamy Sand,30,120,45,2463.67
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,3219.6,50,35,Loamy Sand,30,120,45,2115.66
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,2338.5,50,35,Loamy Sand,30,120,45,1536.67
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,2225.1,50,35,Loamy Sand,30,120,45,1462.16
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,2156.7,50,35,Loamy Sand,30,120,45,1417.21
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,1962.7,50,35,Loamy Sand,30,120,45,1307.9
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Blackcurrants - prices per 100 kg,6199300,1501.1,50,35,Loamy Sand,30,120,45,1000.3
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,1348,50,35,Loamy Sand,30,120,45,898.28
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,1103.6,50,35,Loamy Sand,30,120,45,725.2
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,1017.5,50,35,Loamy Sand,30,120,45,668.62
2024,Latvia,LV,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,774.4,50,35,Loamy Sand,30,120,45,516.04
2024,Latvia,LV,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,564.2,50,35,Loamy Sand,30,120,45,391.68
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,561,50,35,Loamy Sand,30,120,45,368.64
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,453,50,35,Loamy Sand,30,120,45,317.3
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,358.4,50,35,Loamy Sand,30,120,45,235.51
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,351.8,50,35,Loamy Sand,30,120,45,231.17
2024,Latvia,LV,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,289.4,50,35,Loamy Sand,30,120,45,200.91
2024,Latvia,LV,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,258.1,50,35,Loamy Sand,30,120,45,169.6
2024,Latvia,LV,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,242.5,50,35,Loamy Sand,30,120,45,168.35
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,219.4,50,35,Loamy Sand,30,120,45,153.68
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,219.4,50,35,Loamy Sand,30,120,45,153.68
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,197,50,35,Loamy Sand,30,120,45,137.99
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,151.3,50,35,Loamy Sand,30,120,45,105.98
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,147.9,50,35,Loamy Sand,30,120,45,103.6
2024,Latvia,LV,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,129.5,50,35,Loamy Sand,30,120,45,90.71
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,9238.9,50,35,Loamy Sand,30,120,45,6156.61
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,6013.6,50,35,Loamy Sand,30,120,45,3951.66
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Strawberries under glass - prices per 100 kg,6193200,5909.5,50,35,Loamy Sand,30,120,45,3937.97
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,5900.1,50,35,Loamy Sand,30,120,45,3931.71
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,5759,50,35,Loamy Sand,30,120,45,3784.35
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,6193100,4792.7,50,35,Loamy Sand,30,120,45,3193.76
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,3398.5,50,35,Loamy Sand,30,120,45,2233.22
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,2526.5,50,35,Loamy Sand,30,120,45,1660.21
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Blackcurrants - prices per 100 kg,6199300,2000,50,35,Loamy Sand,30,120,45,1332.76
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1904,50,35,Loamy Sand,30,120,45,1251.16
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,1895.2,50,35,Loamy Sand,30,120,45,1245.37
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,1650.6,50,35,Loamy Sand,30,120,45,1099.93
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,1603.7,50,35,Loamy Sand,30,120,45,1053.82
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,1163.7,50,35,Loamy Sand,30,120,45,764.69
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,945.1,50,35,Loamy Sand,30,120,45,621.04
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,906.5,50,35,Loamy Sand,30,120,45,604.07
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,849.9,50,35,Loamy Sand,30,120,45,558.49
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,736.6,50,35,Loamy Sand,30,120,45,484.03
2024,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,713.1,50,35,Loamy Sand,30,120,45,475.2
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,638.5,50,35,Loamy Sand,30,120,45,419.57
2024,Lithuania,LT,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,467.9,50,35,Loamy Sand,30,120,45,324.83
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,453.2,50,35,Loamy Sand,30,120,45,317.44
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,442.2,50,35,Loamy Sand,30,120,45,290.58
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,380.8,50,35,Loamy Sand,30,120,45,250.23
2024,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,368.4,50,35,Loamy Sand,30,120,45,242.08
2024,Lithuania,LT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,321.5,50,35,Loamy Sand,30,120,45,223.19
2024,Lithuania,LT,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,268.6,50,35,Loamy Sand,30,120,45,186.47
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,223.2,50,35,Loamy Sand,30,120,45,156.34
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,200.3,50,35,Loamy Sand,30,120,45,140.3
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,174,50,35,Loamy Sand,30,120,45,121.88
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,173.4,50,35,Loamy Sand,30,120,45,121.46
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,152.1,50,35,Loamy Sand,30,120,45,106.54
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,150.5,50,35,Loamy Sand,30,120,45,105.42
2024,Lithuania,LT,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,131.4,50,35,Loamy Sand,30,120,45,92.04
2024,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,5100,50,35,Loamy Sand,30,120,45,3398.54
2024,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,2500,50,35,Loamy Sand,30,120,45,1665.95
2024,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,2000,50,35,Loamy Sand,30,120,45,1332.76
2024,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,1850,50,35,Loamy Sand,30,120,45,1232.8
2024,Luxembourg,LU,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,1396,50,35,Loamy Sand,30,120,45,977.82
2024,Luxembourg,LU,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,476,50,35,Loamy Sand,30,120,45,330.45
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,3997.2,50,35,Loamy Sand,30,120,45,2626.64
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Green beans: all qualities - prices per 100 kg,4198100,3774.2,50,35,Loamy Sand,30,120,45,2480.1
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,3012.3,50,35,Loamy Sand,30,120,45,2007.33
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,2684.1,50,35,Loamy Sand,30,120,45,1763.78
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,2427.6,50,35,Loamy Sand,30,120,45,1617.7
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,2218.4,50,35,Loamy Sand,30,120,45,1478.3
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,1986.7,50,35,Loamy Sand,30,120,45,1323.9
2024,Malta,MT,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,1843.1,50,35,Loamy Sand,30,120,45,1290.99
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,1806.9,50,35,Loamy Sand,30,120,45,1187.35
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,1703.9,50,35,Loamy Sand,30,120,45,1119.67
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,1586.4,50,35,Loamy Sand,30,120,45,1057.14
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,1275.1,50,35,Loamy Sand,30,120,45,837.89
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1151.9,50,35,Loamy Sand,30,120,45,756.94
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,1015.5,50,35,Loamy Sand,30,120,45,667.31
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Oranges: all varieties - prices per 100 kg,6210000,979.4,50,35,Loamy Sand,30,120,45,652.65
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,948.3,50,35,Loamy Sand,30,120,45,631.93
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,947.1,50,35,Loamy Sand,30,120,45,622.36
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,747.4,50,35,Loamy Sand,30,120,45,491.13
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,720.8,50,35,Loamy Sand,30,120,45,473.65
2024,Malta,MT,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,6230000,695.9,50,35,Loamy Sand,30,120,45,463.73
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,635.9,50,35,Loamy Sand,30,120,45,417.86
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Water melons - prices per 100 kg,4199914,635.9,50,35,Loamy Sand,30,120,45,417.86
2024,Malta,MT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,632.7,50,35,Loamy Sand,30,120,45,439.24
2024,Malta,MT,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,490.8,50,35,Loamy Sand,30,120,45,340.73
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,385.2,50,35,Loamy Sand,30,120,45,253.12
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,258.2,50,35,Loamy Sand,30,120,45,169.67
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,257.6,50,35,Loamy Sand,30,120,45,169.27
2024,Malta,MT,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,212.1,50,35,Loamy Sand,30,120,45,139.38
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,4199910,6518.9,50,35,Loamy Sand,30,120,45,4283.7
2024,Netherlands,NL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,5328,50,35,Loamy Sand,30,120,45,3550.47
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,2397.5,50,35,Loamy Sand,30,120,45,1575.44
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,1926.2,50,35,Loamy Sand,30,120,45,1265.74
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,4199904,1500.5,50,35,Loamy Sand,30,120,45,986.01
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,1219.5,50,35,Loamy Sand,30,120,45,801.36
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1214.1,50,35,Loamy Sand,30,120,45,797.81
2024,Netherlands,NL,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,957.1,50,35,Loamy Sand,30,120,45,637.79
2024,Netherlands,NL,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,948.6,50,35,Loamy Sand,30,120,45,632.13
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,899.1,50,35,Loamy Sand,30,120,45,590.82
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,877.5,50,35,Loamy Sand,30,120,45,576.62
2024,Netherlands,NL,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,774.6,50,35,Loamy Sand,30,120,45,537.75
2024,Netherlands,NL,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,450,50,35,Loamy Sand,30,120,45,315.2
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,296.5,50,35,Loamy Sand,30,120,45,194.84
2024,Netherlands,NL,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,259.6,50,35,Loamy Sand,30,120,45,180.22
2024,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,207.4,50,35,Loamy Sand,30,120,45,136.29
2024,Netherlands,NL,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,200,50,35,Loamy Sand,30,120,45,140.09
2024,Netherlands,NL,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,200,50,35,Loamy Sand,30,120,45,140.09
2024,Netherlands,NL,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,185,50,35,Loamy Sand,30,120,45,129.58
2024,Netherlands,NL,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,43.52,50,35,Loamy Sand,30,120,45,27.55
2024,Poland,PL,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,4351.9,60,42,Clay Loam,30,120,45,3029.73
2024,Poland,PL,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,2920000,4162.1,60,42,Clay Loam,30,120,45,2897.59
2024,Poland,PL,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,2675,60,42,Clay Loam,30,120,45,1782.57
2024,Poland,PL,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,1543.9,60,42,Clay Loam,30,120,45,1014.53
2024,Poland,PL,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,1390.4,60,42,Clay Loam,30,120,45,926.53
2024,Poland,PL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,1185.4,60,42,Clay Loam,30,120,45,789.93
2024,Poland,PL,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,764,60,42,Clay Loam,30,120,45,502.04
